"text","label"
"주주총회 소집 결의·공고 (3/14)","1"
"일본 공정거래위원회가 마이크로소프트와 액티비전 블리자드의 인수합병 심사 결과를 발표하며 두 회사의 인수합병을 승인 결정 (3/28)","1"
"자회사 메타보라가 블록체인 골프 게임 '버디샷' 글로벌 출시 (10/5)","1"
"웹젠 노사 파업 결의 보류 및 집중교섭으로 잠정 합의키로 결정 (5/27)","1"
"주당 1주 비율(1:1)로 약 1,700만 주 무상증자 결정 (자사주: 8.2% 보유)  (12/16)","1"
"3분기 실적 발표 예고 (10/12)","1"
"토큰 게이팅 메신저 '파피루스' 프리 오픈 (3/21)","1"
"‘P의 거짓’, ‘파리 게임 위크’ 참가 (10/28)","1"
"1Q 실적 발표 (5/17)","1"
"롤드컵 우승한 DRX와 전략적 파트너십 체결 (11/8)","1"
"'Super Bomberman R 2', 9월 14일 PlayStation, Xbox, Nintendo Switch 및 PC Steam 북미 출시 예정 발표 (4/10)","1"
"장현국 대표,  ‘블록체인 위크 인 부산 2022'에서 ‘디지털 이코노미와 스테이블코인(The Digital Economy and Stablecoin)’을 주제로 기조연설 (10/28)","1"
"NFT 전담 연구개발(R&D) 조직 설립, CTO 설창환 부사장 총괄 (11/22)","1"
"자회사 모히또게임즈가 개발한 신작 P2E 게임 ‘크립토볼 Z on WEMIX’의 글로벌 정식 서비스 출시일이 오는 5월 11일임을 공개 (4/14)","1"
"공매도 과열종목으로 지정되어 공매도 거래 금지 적용 (10/26)","1"
"PC/콘솔 게임 개발사 Turtle Rock Studios 인수 결정 (12/17)","1"
"계열회사 카카오엔터테인먼트가 발행한 카카오 인기 웹툰 '나 혼자만 레벨업' 명장면 NFT 100개 한정판 첫 판매 1분만에 완판 (1/13)","1"
"카카오계열사 크러스트가 클레이튼 기반 P2E, NFT 서비스 개발사 클레이다이스에 전략적 투자 단행 (2/23)","1"
"PC 슈팅 게임 '베일드 엑스퍼트' 19일 얼리 액세스 돌입 (5/7)","1"
"PC온라인 생존FPS '디스테라' 트레일러 공개 및 글로벌 베타테스트 시작 (5/4)","1"
"미래에셋자산운용과 컨소시엄 구성, 서울 성수동 이마트 본사 건물 인수 양해각서 체결 (10/18)","1"
"자회사 엠바크스튜디오가 개발중인 FPS 신작 '더파이널스' 글로벌 베타 서비스 시작 (2/24)","1"
"'블루아카이브', 중국 사전예약자 수 100만 명 돌파 (4/19)","1"
"캐주얼 슈팅 게임 '골든 브로스(Golden Bros)'의 신규 게임 소개 영상 공개 (3/7)","1"
"주가 안정 목적으로 자기주식 1,986,645주 (발행주식 총수의 3%), 약 244억원 규모의 주식 소각 결정 (5/2)","1"
"3D TPS 진지점령(MOBA) PC게임 '오버프라임'(개발사 넷마블에프앤씨) 2차 비공개 시범 테스트(CBT) 일정 공개 (4/15)","1"
"네오플 2022년 전 직군 대규모 공개 채용 (3/28)","1"
"'마이쿠키런' 소속 전 직원 당일 해고 통보에 논란 발생 (1/30)","1"
"Universal Studios Japan 내 SUPER NINTENDO WORLD 확장, Donkey Kong 테마파크 조성 예정(9/28)","1"
"'미르4' 동시접속자 수 100만 돌파에 따른 10/27 ~ 11/1 주가 31% 상승 (11/1)","1"
"'GDC 2023'에 참가해 블록체인 게임 플랫폼 '위믹스 플레이'로 글로벌 시장 공략 본격화 할 예정 (3/6)","1"
"3Q 실적 발표 예고 (10/22)","1"
"'2022 대한민국 게임대상'에서 자회사 네오플의 '던전앤파이터 모바일' 대상 수상 (11/16)","1"
"님블뉴런 개발 PC·온라인 신작 '이터널 리턴' 7월 20일 정식 서비스 시작 예고 (6/19)","1"
"싱가포르 통신사 'StarHub'와 전략적 협약 맺으며, 동남아 지역 클라우드 생태계 확장 계획 발표 (1/17)","1"
"직원 대상 보상 목적 자기주식 89,191주 처분 (1/3)","1"
"자회사인 미투젠, 웹툰&웹소설 플랫폼 기업 '미툰앤노벨' 지분 70% 인수 (11/15)","1"
"PUBG:NEW STATE 모바일 배틀로얄, 차주 쇼케이스에서 출시 일자 공개 예정","1"
"리퍼블리싱 기업 벨로프가 글로벌 서비스하고 있는 '뮤레전드'의 중국 판호 획득 (1/2)","1"
"XPLA, 거래소 '빗썸' 상장 (3/16)","1"
"블록체인 메인넷 XPLA, 지난해 FTX 거래소 파산과 관련 개인 홀더 보상 시작 (5/4)","1"
"주식기준성과보상제도(RSU) 관련 자기 주식 교부 예고 (3/10)","1"
"3Q 실적 공시 예고 (10/28)","1"
"자회사인 메타버스 플랫폼 개발사 '맘모식스', 카카오엔터테인먼트 태국법인과 IP활용 MOU 체결 (4/10)","1"
"FPS 신작 'XDefiant'의 CBT 24일까지 진행 (4/14)","1"
"22년 10월 - 12월 실적 발표 (2/9)","1"
"현금배당에 따른 제 12회 외화표시 해외 교환 사채 교환가액 조정 (3/29)","1"
"넥슨과 '피파온라인4' 서비스 계약 연장 (3/16)","1"
"XPLA, '후오비 글로벌'에서 코인 거래 시작 (3/8)","1"
"2D 액션 게임 ‘메탈유닛’ DLC 출시 (3/28)","1"
"디파이 서비스 클레바, 1월 19일 출시 (1/20)","1"
"Quebec 내 신규 스튜디오 설립 및 $ 17mn 규모 투자 계획 발표 (11/16)","1"
"최대주주 일렉트로닉게이밍디벨롭먼트컴퍼니 명의로 공개매수신고서 제출 (12/17)","1"
"22년 9월 이용자 수가 전년대비 20%이상 증가했다는 소식에 주가 급등 (10/17)","1"
"'사망여각' Nintendo Switch 유럽 하드패키지 판매 (12/10)","1"
"공매도 과열종목으로 지정되어 공매도 거래 금지 (11/14)","1"
"전략 시뮬레이션 '킹 오브 파이터: 서바이벌 시티', 필리핀과 말레이시아 유저 대상 소프트 론칭 진행 (2/23)","1"
"배당정책에 따라 1주당 500원, 총 53억원 규모 현금배당 결정 (2/14)","1"
"남궁훈 각자대표 사임 후 조계현 단독 대표이사 체제로 전환 (12/10)","1"
"감사보고서 제출 (3/23)","1"
"음향기 전문 제조사 '아즈라'와 연간 배틀그라운드 이스포츠 파트너십 체결 (3/6)","1"
"북미 1위 패션 개인간거래(CSC) 플랫폼 '포시마크' 인수(1/5)","1"
"'메이플스토리M'이 중국의 외자 판호 획득(12/29)","1"
"'P의 거짓' 한국 이용자 대상 오프라인 포커스 그룹(FGT) 테스트 참가자 모집 (2/27)","1"
"1,490억 규모의 자기주식 처분 결정 공시 (3/2)","1"
"계열사 및 벤처 투자 전문 기업 크릿벤처스가 미국의 웹3.0 라이선스 프로토콜 개발 기업인 ‘스페이스포트’에 투자 실시 (12/15)","1"
"투자자 보호 일환으로 130억 규모 위믹스 및 위믹스 클래식 소각 결정 (12/9)","1"
"디파이 프로토콜 클레바에 레버리지 이자농사 활용가능한 파밍 서비스 개시 (4/1)","1"
"글로벌 2대 디지털자산 은행 스위스 시그넘(Sygnum)에 시리즈 B 펀딩 라운드 투자 발표 (1/6)","1"
"2022년 전 세계 모바일 RPG 매출 1위 달성(1/6)","1"
"경영쇄신 및 책임경영체제를 강화 목적으로 베스파 창업주겸 대주주인 김진수를 대표이사로 변경 (10/6)","1"
"MMORPG 신작 '아키에이지 워' 양대 마켓과 PC 플랫폼 정식 출시 (3/21)","1"
"계열사 스노우에 사업 경쟁력 강화 및 신규 투자자금 확보 목적으로 1500억원 규모의 유상증자 참여 (2/11)","1"
"'Ubisoft'의 액션 어드벤처 게임 '어쌔신 크리드'와의 협력 효과로 북미 '서머너즈 워: 천공의 아레나'가 북미 앱마켓에서 게임매출 10위로 급등 (3/2)","1"
"신작 '디아블로4', 25일부터 시작되는 오픈 베타 앞두고 개발자들이 직접 소개하는 신규 영상 공개 (2/22)","1"
"시부야에서 1월 29일 'Street Fighter' 35주년 기념 라이브 콘서트 예정(1/16)","1"
"글로벌 팬덤 플랫폼 유니버스가 새로운 아티스트 최예나의 플래닛(아티스트별 공간)을 오픈 (3/14)","1"
"주요주주인 스마일게이트홀딩스, 지분 4.07% 매도 (12/6)","1"
"￥ 35bn 규모 자기주식 매입 결정 (9/30)","1"
"모바일 수집형 RPG 신작 '에버소울' 브랜드 웹툰 & 캐릭터 OST 공개 (12/1)","1"
"과학기술정보통신부가 주최한 '인공지능 그랜드 챌린지' 3차 대회에서 최종 우승 차지 (11/25)","1"
"미래에셋증권, 국내 대형 MMORPG 게임 연이은 출시로 기존작 매출 감소 심화 우려하며 목표주가 8% 하향 조정 (5/15)","1"
"1주당 0.5주 비율 무상증자 결정 (12/13)","1"
"신한금융투자에서 중국 규제완화 기조로 '쿠키런:킹덤'이 21년 9월 퍼블리셔와 계약 이후 판호 발급 프로세스를 착실히 진행 중이기에 최우선주로 추천 (1/2)","1"
"미래에셋증권, '블루아카이브' 매출 가정치 상향 조정 및 신작 모멘텀, 24년 영업레버리지 효과고려하여 목표 주가 11% 상향 조정 (5/12)","1"
"'신세계아이앤씨'와 'P의 거짓'의 아시아 독점 퍼블리싱 계약 체결 (3/6)","1"
"키움증권, 클라우드 사업의 성과 잠재력 감안하여 목표주가 27만원, 인터넷 업종 Top pick 유지(1/16)","1"
"신작 플레이투언(P2E) 게임 ‘건쉽배틀: 크립토 컨플릭트’의 글로벌 정식 서비스 출시 (2/28)","1"
"상상인증권, 'P의 거짓' 높은 관심 지속으로 목표주가 4.7만원으로 유지, 게임업종 Top-Pick 유지 (1/5)","1"
"넷마블네오 '왕좌의 게임' IP 활용한 모바일 MMORPG 개발 (12/15)","1"
"블록체인 사업 부문 부사장에 Jacob Mendel 영입 (3/10)","1"
"인도 게임개발사 노틸러스 모바일에 65억원 투자","1"
"자회사 CCP게임즈의 4,000만 달러 투자 유치에 따른 주가 상승 (3/22)","1"
"C2X 토큰 발행 (2/3)","1"
"주요주주인 스마트게이트홀딩스, 지분 4.41% 매도 (3/10)","1"
"22년 7월 - 9월 실적 발표 (11/1)","1"
"공동매도권 행사를 통한 투자자금 회수 목적으로 '오딘' 개발사 라이온하트스튜디오 주식 2만 2천 599주를 425억원에 처분 (4/29)","1"
"'chatGPT' 에 테마 동승하며 주가 +4% 상승 (3/6)","1"
"'라그나로크 오리진', 태국·인도네시아·필리핀·말레이시아·싱가포르의 양대 마켓에서 게임 순위 1위 차지 (4/15)","1"
"배틀그라운드 모바일, 고급 자동차 브랜드 ‘마세라티’와 파트너십 체결 (11/18)","1"
"'검은사막 모바일'의 중국 공개 테스트(OBT) 4월 26일부터 시작 예고 (4/6)","1"
"3월 25일 오전 8시 정기주주총회 소집 결의 (3/10)","1"
"SM엔터테인먼트의 유상증자 신주와 전환사채 통해 9.05% 지분 취득하며 2대 주주 등극 (2/7)","1"
"MMORPG '몽환서유' IP 기반의 '몽환서유: 시공' 내자판호 획득 (2/13)","1"
"50억원 규모의 신탁계약해지 결과보고서 (11/30)","1"
"검은사막 정기 이용자 행사 칼페온 연회를 미국 로스앤젤레스에서 진행 (12/12)","1"
"블록체인 개발사 '샌드스퀘어' 지분 51% 인수","1"
"카카오게임즈와 엑스엘게임즈 상대로 '리니지2M' 관련 저작권 침해 소송 접수 (4/5)","1"
"1분기 호실적, '블루아카이브' 중국 사전 예약자수 155만명 돌파 소식 및  미래에셋 목표주가 상향 조정 리포트에 전일 종가대비 5.7% 주가 상승 (5/15)","1"
"Neopets Metaverse Collection NFT 총 4,233건 판매 (11/19)","1"
"모바일 퍼즐게임 '퍼즐앤드래곤', '죠죠의 기묘한 모험'과 컬래버레이션 진행 (3/3)","1"
"21년 10월 - 12월 실적 발표 (2/1)","1"
"최근 한달 간 주가 51.33% 상승하며 KRX 게임 K-뉴딜지수 구성 종목 중 주가 상승률 1위 기록 (4/10)","1"
"‘포레스트 아일랜드’, 신규 지역 ‘정글 숲’ 업데이트 (4/4)","1"
"영국 메타버스 엔진기업 'METAGRAVITY'와 전략적 제휴(MOU) 체결(1/18)","1"
"우리사주매수선택권 행사자에 대한 자기주식 교부로 자기주식 처분 결정 (5/2)","1"
"Riot Games, 모바일 슈터 게임 'Hyper Front'의 'Valorant' 표절로 고소 (12/11)","1"
"자회사인 카카오인베스트먼트, 메타버스 3차원 콘텐츠 기술 스타트업 엔닷라이트에 투자 (1/20)","1"
"자회사 플레이링스, 내년 다수 캐주얼 게임 및 NFT기반 게임 출시 예정 (12/16)","1"
"'머지 쿵야 아일랜드', 구글플레이 '올해를 빛낸 게임' 우수상 수상 (12/1)","1"
"매출액 또는 손익구조 30%이상 변동 공시 (2/14)","1"
"삼성/유안타증권, TCP의 부진과 신작 모멘텀 없다는 이유로 목표주가와 투자의견 하향 조정(1/24)","1"
"7월부터 가상의 공간에서 동료와 항상 연결되어 온라인으로 일하는 근무 방식 '메타버스 근무제' 시행 (5/30)","1"
"주주총회소집결의 발표 (2/13)","1"
"액션 RPG, TPS 게임 개발사 조프소프트 지분 51% 인수 계약 체결 (12/28)","1"
"3분기 결산실적 공시 예고 : 11월 12일 (11/1)","1"
"'쿵야 레스토랑즈'의 두 번째 팝업스토어 '쿵야 레스토랑즈 사랑상점' 오픈 (4/16)","1"
"모바일 레이싱 게임 '에이스 레이서' 출시 (3/16)","1"
"'쿠키런:킹덤'이 '포켓 게이머 어워드2022'에서 3관왕 수상 (12/20)","1"
"방치형RPG '사신키우기 온라인' 개발사 다에리소프트와 블록체인 및 NFT 상호발전을 위한 전략적 MOU 체결 (11/26)","1"
"자회사 카카오인베스트먼트 유상증자에 현물출자 방식으로 참여하여 1조 1,634억원 규모의 지분(581,692주) 취득 결정 (11/10)","1"
"사옥매입 및 운영자금으로 180억 단기차입금 증가 결정 공시 (9/10)","1"
"관계사 LINE, 일본 숏폼 플랫폼 '라인붐(LINE VOOM)' 출시 (11/28)","1"
"주주가치 제고를 위한 3개년 주주환원정책 발표 (2/9)","1"
"'Mobile Suit Gundam Metaverse' 구축에 ￥ 15bn ($ 130mn, 한화 약 1,560억) 투입 발표","1"
"유럽 최대 연기금 운용사인 네덜란드 연금자산운용, 네이버·카카오 상대로 주주 관여 활동 펼칠 것 예고 (6/19)","1"
"NH투자증권, '모두의마블2' 긍정 반응 및 하반기 대형 신작 출시 예정, 목표가 75,000원 → 81,000원으로 상향 조정 (4/24)","1"
"신작 PC 슈팅 '베일드 엑스퍼트' 얼리 액세스 진행 (5/20)","1"
"'라그나로크 오리진', 동남아시아 지역 정식 론칭 (4/7)","1"
"음악 전문 공연장 '서울 아레나'에 360억 원 추가 출자 (3/30)","1"
"4Q 실적 발표 예고 (2/1)","1"
"임직원 204명에게 행사가 26,350원에 280,802주의 주식매수선택권 부여 (3/31)","1"
"인텔라 X, 국내 주요 게임사와 글로벌 블록체인 전문 기업으로부터 약 150억 원 투자 유치(1/18)","1"
"굿즈 제작사 '마플코퍼레이션'에 전략적 투자 단행하며 앞으로 협업을 통해 넥슨 공식 굿즈 라인업 구축 계획 공개 (4/7)","1"
"SK증권, 신작에 대한 기대와 '에버소울' 매출 기대치 상회에 따라 목표가 5만원에서 5만 8천원으로 상향 조정 (2/9)","1"
"MMORPG 신작 '아레스: 라이즈 오브 가디언즈' 31일 사전등록 시작 예고 (5/24)","1"
"3Q 실적 발표 (11/8)","1"
"모바일 MMORPG '미르M: 뱅가드 앤 배가본드'주요 캐릭터와 인게임 영상 공개 (4/28)","1"
"홍보 모델 임영웅 통해 '애니팡2'와 '애니팡3'에 43만 명 넘는 이용자 복귀, 한 달 광고시청 1억 2,000만여 건 등 신기록 기록 (1/27)","1"
"온라인 액션 게임 'Exoprimal' 공개 (3/10)","1"
"지역특화 인공지능 개발로 해외시장 공략 포부 발표 (5/29)","1"
"컴투스 그룹 5개 주요 기업, 대규모 경력직 채용 실시 (4/18)","1"
"공정위 공시대상기업집단 공시이행 점검 결과 대규모 내부거래 공시 등 총 6건 공시의무 위반, 과태료 3,700만원 부과 (1/9)","1"
"시네마틱 뉴트로 RPG ‘Ragnarok: The Lost Memories’의 PC 버전 스팀 글로벌 정식 서비스 시작 (4/13)","1"
"'Grand Theft Auto', 'Red Dead Redemption' 등 개발사인 Take-Two Interactive와 인수합병 결정 (1/11)","1"
"2022 사업연도 연간 매출액 또는 손익구조 30% 이상 변동 (2/7)","1"
"국내 게임사의 중국 판호 획득 소식에 '쿠키런'IP의 중국 진출 기대감 형성되며 주가 10% 상승 (12/29)","1"
"'쿠키런: 킹덤'이 중국 게임사 창유와 텐센트 게임즈의 합작 퍼블리싱을 통해 중국 시장 진출 (3/31)","1"
"'P의 거짓' 23년 첫 신규 트레일러 영상 공개 예고 (2/11)","1"
"문화재청과 '게임을 통한 문화유산 콘텐츠 보급 확산'을 위한 업무 협약 체결 (5/6)","1"
"자기주식 취득상황 보고 (3/1)","1"
"미국 뉴욕에서 열리는 세계 최대 NFT 컨퍼런스 'NFT NYC 2023'에 스폰서로 참가 (4/13)","1"
"키움증권, 'P의거짓' 게임성과 서브컬처 맥락에 부합하는 '브라운더스트2'에 대한 기대로 적합한 매수 기회로 판단(1/10)","1"
"'배틀그라운드 모바일', 누적 매출 100억(약 13조원) 달러 돌파 (6/7)","1"
